env_steps,return,length,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
203500,,,-803.0817,11.3427,0.0008,-0.0209,6.9817,1310.314,15.3189,,,
204000,,,-804.4949,8.4825,0.0008,-0.0208,6.8045,973.7549,23.2961,,,
204000,,,,,,,,,,1000,9046.6899,36.0872
204500,,,-808.6835,4.9768,0.0007,-0.0181,7.0465,1283.6688,11.6199,,,
205000,,,-811.2586,7.6285,0.0008,-0.0201,6.1495,570.5847,21.3758,,,
205000,9643.1961,1000.0,,,,,,,,,,
205000,,,,,,,,,,1000,9057.5285,30.4569
205500,,,-814.6474,11.7308,0.0009,-0.0214,5.4877,435.6412,24.4115,,,
206000,,,-817.508,11.5371,0.0009,-0.0232,5.8958,926.2695,10.895,,,
206000,,,,,,,,,,1000,8931.0039,37.3006
206500,,,-818.8925,5.7163,0.0008,-0.0203,5.2951,765.874,15.9084,,,
207000,,,-817.6271,11.7183,0.0005,-0.0158,5.6933,744.2789,11.7324,,,
207000,,,,,,,,,,1000,9268.371,38.3544
207500,,,-818.9864,9.418,0.0006,-0.0169,5.1462,516.4825,14.067,,,
208000,,,-826.7449,9.5604,0.0008,-0.0211,5.5369,823.1995,14.6321,,,
208000,,,,,,,,,,1000,9092.1005,36.3366
208500,,,-825.934,6.8446,0.0007,-0.0192,5.7382,380.7253,16.8092,,,
209000,,,-825.8411,13.3099,0.0007,-0.018,6.8968,1162.6648,32.7231,,,
209000,,,,,,,,,,1000,9190.0939,35.6296
209500,,,-828.4194,14.4382,0.0005,-0.0154,7.7316,1075.2958,24.3471,,,
210000,,,-832.1621,4.954,0.0006,-0.0164,6.7605,1019.8846,15.2974,,,
210000,9819.907,1000.0,,,,,,,,,,
210000,,,,,,,,,,1000,9216.2132,31.4695
210500,,,-828.7282,4.6286,0.0005,-0.0166,7.9366,1679.5477,11.1258,,,
211000,,,-831.3221,13.1433,0.0006,-0.0188,7.677,780.768,30.5118,,,
211000,,,,,,,,,,1000,8957.0808,36.6979
211500,,,-831.1104,18.3654,0.0008,-0.0184,6.9786,929.9431,46.693,,,
212000,,,-837.2468,9.9292,0.0007,-0.0187,7.2469,1258.6926,9.2197,,,
212000,,,,,,,,,,1000,8863.4028,36.7324
212500,,,-836.1848,12.849,0.0007,-0.0207,5.6176,825.9544,24.2741,,,
213000,,,-842.3187,6.0742,0.0007,-0.0188,6.8704,800.5549,12.7999,,,
213000,,,,,,,,,,1000,9170.5182,36.1477
213500,,,-841.4408,8.0933,0.0006,-0.0136,7.1589,1641.7233,18.441,,,
214000,,,-840.8589,7.4424,0.0007,-0.0193,6.2927,623.3307,25.1568,,,
214000,,,,,,,,,,1000,9251.0335,35.8599
214500,,,-846.6436,21.1832,0.0008,-0.0196,7.22,1217.5088,45.1695,,,
215000,,,-850.7846,10.8039,0.0006,-0.0174,5.9438,759.9493,21.2719,,,
215000,10046.7044,1000.0,,,,,,,,,,
215000,,,,,,,,,,1000,9115.5346,30.913
215500,,,-845.9418,10.5318,0.0009,-0.02,7.954,1924.076,14.3566,,,
216000,,,-850.924,11.8533,0.0008,-0.0173,7.6324,1759.1357,13.9982,,,
216000,,,,,,,,,,1000,9171.6002,35.8671
216500,,,-851.8882,6.0069,0.0008,-0.0185,6.7559,1249.8209,20.377,,,
217000,,,-856.0915,15.0069,0.0006,-0.0169,6.8057,1027.9269,28.7869,,,
217000,,,,,,,,,,1000,9421.8412,36.2385
217500,,,-855.5734,14.6261,0.0008,-0.0182,5.4461,416.3367,25.4217,,,
218000,,,-855.3807,7.842,0.0008,-0.0191,7.538,1747.389,22.0374,,,
218000,,,,,,,,,,1000,9247.3823,36.6814
218500,,,-855.8963,7.6588,0.0008,-0.0206,7.1505,1049.8357,10.5944,,,
219000,,,-859.5605,12.1148,0.0008,-0.0205,7.0332,678.3354,12.8757,,,
219000,,,,,,,,,,1000,9292.1503,35.8316
219500,,,-862.5734,17.6658,0.0008,-0.0209,6.9633,671.408,26.5036,,,
220000,,,-859.5598,11.3176,0.0007,-0.0178,5.6078,533.3163,17.0076,,,
220000,10127.869,1000.0,,,,,,,,,,
220000,,,,,,,,,,1000,9386.8541,31.0738
220500,,,-865.9083,7.7766,0.0005,-0.0158,7.0149,1283.174,7.765,,,
221000,,,-866.885,25.5611,0.0007,-0.0196,8.3369,1739.6843,49.3194,,,
221000,,,,,,,,,,1000,9251.9299,35.8468
221500,,,-863.4874,6.5759,0.0006,-0.0164,5.4148,509.2506,20.7143,,,
222000,,,-869.6945,9.1493,0.0005,-0.016,7.019,1051.0922,30.8609,,,
222000,,,,,,,,,,1000,9329.6204,33.7045
222500,,,-867.4219,11.0713,0.0006,-0.0165,6.4115,1718.769,27.0352,,,
223000,,,-873.0609,15.2875,0.0007,-0.0184,6.035,642.6428,23.2002,,,
223000,,,,,,,,,,1000,9549.5729,35.7288
223500,,,-876.6552,18.2247,0.0006,-0.0174,7.0833,1455.7958,33.6206,,,
224000,,,-875.1825,8.7324,0.0007,-0.0192,8.2983,1316.412,22.243,,,
224000,,,,,,,,,,1000,9569.9031,35.7566
224500,,,-875.9724,5.2688,0.0006,-0.0178,6.4584,1434.103,13.4003,,,
225000,,,-880.5938,8.3231,0.0006,-0.0174,6.545,1320.6345,15.3874,,,
225000,10090.4104,1000.0,,,,,,,,,,
225000,,,,,,,,,,1000,9137.0165,31.0405
225500,,,-878.4136,14.9033,0.0007,-0.0204,5.0631,271.0703,15.1186,,,
226000,,,-881.9045,21.4783,0.0008,-0.0196,8.151,1358.5315,34.4913,,,
226000,,,,,,,,,,1000,9425.6164,36.1142
226500,,,-884.775,10.6818,0.0008,-0.0216,6.3369,791.6133,28.0867,,,
227000,,,-887.9836,9.5022,0.0009,-0.0197,7.0133,1319.8162,24.8815,,,
227000,,,,,,,,,,1000,9491.186,36.2637
227500,,,-887.961,10.8344,0.0007,-0.0194,6.9602,805.7289,14.2615,,,
228000,,,-890.8107,9.595,0.0006,-0.0163,5.981,923.2594,22.0942,,,
228000,,,,,,,,,,1000,9401.213,35.7428
228500,,,-890.4832,31.3654,0.0009,-0.0197,5.6988,410.7887,35.9695,,,
229000,,,-887.9548,19.0961,0.0008,-0.0205,8.1095,1832.8193,42.9502,,,
229000,,,,,,,,,,1000,9401.4526,33.6104
229500,,,-894.9205,8.7295,0.0006,-0.0178,6.9911,1595.0016,31.5439,,,
230000,,,-897.9661,14.4805,0.0007,-0.0169,6.3028,1708.0336,30.986,,,
230000,10162.9837,1000.0,,,,,,,,,,
230000,,,,,,,,,,1000,9412.1892,30.832
230500,,,-897.7245,13.3987,0.0007,-0.0176,9.0361,1407.0996,21.4248,,,
231000,,,-898.1105,9.9564,0.0006,-0.0174,7.4735,952.8423,12.812,,,
231000,,,,,,,,,,1000,9446.7235,35.6293
231500,,,-896.4365,15.8593,0.0008,-0.0183,7.0522,1299.9873,30.5376,,,
232000,,,-902.2977,8.0721,0.0007,-0.0188,5.321,606.1381,18.1593,,,
232000,,,,,,,,,,1000,9585.1273,35.8439
232500,,,-903.8515,9.2734,0.0006,-0.0162,5.9898,650.5247,15.4947,,,
233000,,,-901.9653,5.0383,0.0007,-0.0186,8.8349,1844.2137,17.924,,,
233000,,,,,,,,,,1000,9521.3132,32.7002
233500,,,-906.6204,13.4291,0.0007,-0.018,5.3338,264.3296,14.4804,,,
234000,,,-905.481,9.3604,0.0006,-0.0166,5.8763,652.7704,16.9508,,,
234000,,,,,,,,,,1000,9669.1657,35.6911
234500,,,-908.2709,19.9616,0.0005,-0.0166,5.8404,774.6952,24.5741,,,
235000,,,-910.1882,19.1645,0.0005,-0.0146,7.4303,1788.0165,35.0871,,,
235000,10261.3834,1000.0,,,,,,,,,,
235000,,,,,,,,,,1000,8969.3707,30.0059
235500,,,-910.676,16.3496,0.0006,-0.0169,9.8549,1706.6417,25.1541,,,
236000,,,-912.0953,16.1209,0.0008,-0.0188,8.6991,1794.7839,20.7337,,,
236000,,,,,,,,,,1000,9730.8845,36.2379
236500,,,-911.251,11.8643,0.0005,-0.015,5.4697,803.0169,25.5244,,,
237000,,,-916.9798,8.6682,0.0007,-0.0185,7.045,1340.9312,16.0562,,,
237000,,,,,,,,,,1000,9516.9274,36.2799
237500,,,-918.5521,14.067,0.0009,-0.0201,7.7995,1571.3043,19.9374,,,
238000,,,-914.9174,4.6019,0.0007,-0.0193,9.2537,2000.2954,20.2662,,,
238000,,,,,,,,,,1000,9575.6531,28.8791
238500,,,-917.9064,7.5023,0.0006,-0.0172,7.4771,1210.9707,20.3721,,,
239000,,,-919.1226,20.2786,0.0009,-0.0209,8.2726,2022.1539,23.1155,,,
239000,,,,,,,,,,1000,9628.8791,35.1289
239500,,,-923.1379,13.7684,0.0004,-0.0129,7.024,1291.1799,8.1564,,,
240000,,,-924.4622,5.2727,0.0007,-0.0193,7.832,1569.3812,7.0953,,,
240000,10332.5254,1000.0,,,,,,,,,,
240000,,,,,,,,,,1000,9383.2587,30.8697
240500,,,-920.5753,14.6585,0.0006,-0.0174,10.3546,2566.1992,14.0871,,,
241000,,,-923.2389,6.4299,0.0011,-0.0214,7.3925,1015.4786,16.5369,,,
241000,,,,,,,,,,1000,9588.0739,32.9835
241500,,,-925.1764,10.4354,0.0004,-0.0142,8.4935,1751.3831,11.2702,,,
242000,,,-928.5639,8.1725,0.0006,-0.0163,7.6904,1736.9093,18.6944,,,
242000,,,,,,,,,,1000,9595.3112,32.5527
242500,,,-928.4655,13.5332,0.0006,-0.017,6.8677,996.8039,22.5397,,,
243000,,,-932.3414,13.6935,0.0009,-0.0197,8.4479,1928.0682,16.2899,,,
243000,,,,,,,,,,1000,9387.7294,36.1154
243500,,,-931.9901,13.6913,0.0005,-0.0135,8.4876,1467.3199,15.4341,,,
244000,,,-934.5703,16.6951,0.0005,-0.0158,6.2665,914.6548,31.6196,,,
244000,,,,,,,,,,1000,9617.4005,36.299
244500,,,-930.9648,12.2351,0.0004,-0.014,5.4935,815.9456,12.6938,,,
245000,,,-930.3232,9.7842,0.0006,-0.0165,6.6128,1074.9556,21.8714,,,
245000,9136.3048,1000.0,,,,,,,,,,
245000,,,,,,,,,,1000,-569.6161,31.2153
245500,,,-930.9504,11.1657,0.0007,-0.0178,7.0298,1406.6899,18.1781,,,
246000,,,-932.5677,9.0659,0.0007,-0.0175,6.7023,826.9598,12.7511,,,
246000,,,,,,,,,,1000,9105.4536,36.4219
246500,,,-928.8033,20.3944,0.0005,-0.0169,9.5373,2239.0393,32.6051,,,
247000,,,-939.2012,7.6567,0.0006,-0.0166,8.1209,1663.1279,13.1122,,,
247000,,,,,,,,,,1000,9493.5451,36.7389
247500,,,-934.1512,20.4376,0.0004,-0.0129,6.6977,1269.7303,16.2672,,,
248000,,,-935.0,11.5965,0.0006,-0.0176,6.2792,1484.6791,18.1969,,,
248000,,,,,,,,,,1000,9600.5024,31.6566
248500,,,-935.7209,15.8926,0.0005,-0.0164,7.3978,353.8274,21.3583,,,
249000,,,-931.5539,4.4445,0.0005,-0.0135,7.3082,1049.7905,17.8996,,,
249000,,,,,,,,,,1000,3897.6385,33.6603
249500,,,-941.0428,5.7535,0.0007,-0.0193,8.0155,1256.5081,17.5085,,,
250000,,,-928.6143,16.5828,0.0008,-0.0204,7.7458,715.2663,27.9351,,,
250000,10092.2218,1000.0,,,,,,,,,,
250000,,,,,,,,,,1000,9196.26,25.538
250500,,,-939.6853,6.9413,0.0004,-0.0141,7.6634,1365.985,6.4186,,,
251000,,,-937.3867,8.0258,0.0008,-0.0198,6.9386,977.4406,15.6583,,,
251000,,,,,,,,,,1000,9607.9742,35.082
251500,,,-937.3721,5.3785,0.0008,-0.0187,7.3719,1260.0841,14.3098,,,
252000,,,-939.6022,7.8019,0.0006,-0.0176,8.334,2123.6946,21.7146,,,
252000,,,,,,,,,,1000,9594.4851,35.7057
252500,,,-937.2136,6.4236,0.0009,-0.0219,6.8034,1279.3456,12.8814,,,
253000,,,-937.5909,15.3403,0.0004,-0.0131,8.8678,1523.4323,31.0987,,,
253000,,,,,,,,,,1000,9763.3715,35.8292
253500,,,-942.7797,12.5069,0.0008,-0.0202,6.9834,1112.0166,19.4746,,,
254000,,,-943.3141,12.0526,0.0006,-0.0145,7.2773,1262.149,15.313,,,
254000,,,,,,,,,,1000,9731.8854,35.9411
254500,,,-947.4702,13.5003,0.0007,-0.0173,8.7159,2153.5667,17.2713,,,
255000,,,-942.7914,8.887,0.0007,-0.0191,7.1373,1759.4504,14.3018,,,
255000,10409.2563,1000.0,,,,,,,,,,
255000,,,,,,,,,,1000,9857.7838,29.7789
255500,,,-951.1631,21.2671,0.0007,-0.0193,6.0152,264.7897,32.7799,,,
256000,,,-947.2593,16.8199,0.0007,-0.0185,6.3146,679.8278,22.3808,,,
256000,,,,,,,,,,1000,9572.2282,31.634
256500,,,-947.0229,7.9348,0.0008,-0.0181,6.9833,1119.9014,9.0648,,,
257000,,,-948.6277,14.9035,0.0008,-0.0189,5.9896,1051.1744,9.6184,,,
257000,,,,,,,,,,1000,9773.4254,35.3113
257500,,,-947.0341,8.4945,0.0007,-0.0193,7.3676,759.8996,19.2696,,,
258000,,,-956.6533,16.0473,0.0005,-0.0156,7.654,1414.4908,11.8891,,,
258000,,,,,,,,,,1000,9618.1823,35.3691
258500,,,-954.9987,7.2043,0.0006,-0.0178,6.6731,1130.6538,18.7269,,,
259000,,,-956.929,12.8629,0.0009,-0.0185,7.6789,1029.9916,26.2712,,,
259000,,,,,,,,,,1000,9631.1132,34.2539
259500,,,-958.3696,10.124,0.0005,-0.0149,7.7655,1046.3085,24.9561,,,
260000,,,-956.9755,5.7879,0.0005,-0.0154,7.4577,597.9993,12.8966,,,
260000,10621.4977,1000.0,,,,,,,,,,
260000,,,,,,,,,,1000,8954.839,30.3168
260500,,,-964.2121,6.5707,0.0008,-0.0196,8.1944,1579.7346,13.8209,,,
261000,,,-956.9387,12.0908,0.0006,-0.0166,5.938,474.0436,24.0429,,,
261000,,,,,,,,,,1000,9512.5506,35.5633
261500,,,-953.7346,18.6182,0.0005,-0.0159,8.1095,1617.3824,15.133,,,
262000,,,-961.5337,12.6825,0.0005,-0.0146,8.1734,1368.4022,20.3143,,,
262000,,,,,,,,,,1000,9443.7741,35.3335
262500,,,-966.4379,5.7998,0.0005,-0.015,5.9052,979.0333,12.6347,,,
263000,,,-959.0624,13.7441,0.0008,-0.0155,7.6343,941.345,9.0642,,,
263000,,,,,,,,,,1000,8863.5759,35.8081
263500,,,-967.0206,3.6534,0.0005,-0.0149,6.9801,948.7139,14.6494,,,
264000,,,-960.2572,14.0395,0.0009,-0.0193,7.4472,743.4594,11.9383,,,
264000,,,,,,,,,,1000,9763.021,36.0893
264500,,,-967.103,9.5542,0.0007,-0.0165,8.4092,1209.3397,25.42,,,
265000,,,-960.3445,7.9879,0.0006,-0.0173,6.9451,1052.3846,16.3424,,,
265000,10582.2375,1000.0,,,,,,,,,,
265000,,,,,,,,,,1000,9455.0956,31.1917
265500,,,-964.4308,7.712,0.0008,-0.0195,7.2267,835.3329,18.2775,,,
266000,,,-969.1981,14.4832,0.0008,-0.0198,8.5061,1589.6613,21.3047,,,
266000,,,,,,,,,,1000,9875.0434,35.8797
266500,,,-968.7308,15.404,0.0008,-0.0165,6.9949,1098.1447,10.054,,,
267000,,,-966.6797,21.4825,0.0007,-0.0199,7.381,979.928,30.9157,,,
267000,,,,,,,,,,1000,10047.0424,35.9483
267500,,,-969.7432,16.8452,0.0006,-0.018,8.1331,697.4235,37.4043,,,
268000,,,-967.7002,11.1565,0.0007,-0.0182,8.0854,1457.1154,16.1369,,,
268000,,,,,,,,,,1000,9756.4654,36.0704
268500,,,-968.1911,10.2975,0.0008,-0.0212,11.9117,2662.8684,15.1484,,,
269000,,,-972.4875,11.4347,0.0005,-0.0152,6.9211,900.3957,22.1337,,,
269000,,,,,,,,,,1000,9881.9416,36.8773
269500,,,-971.1959,12.5617,0.0005,-0.0163,6.6948,773.14,10.8792,,,
270000,,,-970.7116,20.0616,0.001,-0.0181,9.2994,942.6144,15.898,,,
270000,10377.1208,1000.0,,,,,,,,,,
270000,,,,,,,,,,1000,9833.9849,31.8384
270500,,,-974.3047,10.4176,0.0006,-0.0172,7.7253,776.9617,19.955,,,
271000,,,-970.7863,13.943,0.001,-0.0237,5.6538,243.4947,15.539,,,
271000,,,,,,,,,,1000,9989.9644,36.6955
271500,,,-981.8765,9.0854,0.0007,-0.018,8.199,531.2443,14.3188,,,
272000,,,-974.056,5.5196,0.0006,-0.0167,8.6815,666.9164,14.4712,,,
272000,,,,,,,,,,1000,10204.7638,36.7034
272500,,,-981.8712,20.1988,0.0006,-0.0171,9.156,1222.902,28.9297,,,
273000,,,-981.5319,12.5883,0.0006,-0.0168,7.1922,598.9426,15.0338,,,
273000,,,,,,,,,,1000,9722.5932,36.7535
273500,,,-977.1801,12.1098,0.0009,-0.0191,13.0476,2833.0554,11.2109,,,
274000,,,-984.894,12.3554,0.0006,-0.0169,7.2045,1204.1105,19.4598,,,
274000,,,,,,,,,,1000,10003.0718,35.755
274500,,,-983.3689,5.9532,0.0006,-0.0144,6.9997,873.4578,13.1908,,,
275000,,,-980.4836,7.4376,0.0006,-0.0152,6.3811,826.5884,11.0661,,,
275000,10733.4718,1000.0,,,,,,,,,,
275000,,,,,,,,,,1000,9816.6795,31.3995
275500,,,-982.9361,14.6556,0.0005,-0.0149,7.0796,917.7378,29.4888,,,
276000,,,-976.8699,9.5365,0.0006,-0.0171,7.019,775.2115,12.6513,,,
276000,,,,,,,,,,1000,10046.7455,36.0457
276500,,,-982.0641,10.4389,0.0005,-0.0151,7.6824,1380.387,9.4962,,,
277000,,,-985.6207,8.6921,0.0007,-0.0192,7.4085,1113.1113,16.1953,,,
277000,,,,,,,,,,1000,9955.5072,35.9962
277500,,,-982.6431,11.5217,0.0007,-0.0178,7.8878,1485.9435,20.118,,,
278000,,,-988.6319,6.1343,0.0008,-0.0185,5.4604,993.9645,9.7604,,,
278000,,,,,,,,,,1000,10040.9114,35.8519
278500,,,-986.9462,8.1941,0.0005,-0.0146,5.6182,518.187,20.2858,,,
279000,,,-977.9271,10.8945,0.0006,-0.0166,6.7902,1261.6311,13.2737,,,
279000,,,,,,,,,,1000,9683.0471,36.2654
279500,,,-986.777,5.8465,0.0009,-0.0209,8.4198,1573.7422,9.8791,,,
280000,,,-990.0281,9.2161,0.0005,-0.0146,7.9525,337.2495,6.6548,,,
280000,10636.3462,1000.0,,,,,,,,,,
280000,,,,,,,,,,1000,10206.4632,27.7871
280500,,,-990.0297,13.7586,0.0009,-0.0201,7.4458,1065.6923,9.8492,,,
281000,,,-988.3076,7.11,0.0007,-0.0174,7.0021,1497.8673,6.7071,,,
281000,,,,,,,,,,1000,9953.1322,34.9535
281500,,,-992.3863,20.5543,0.0006,-0.0148,6.8,521.5606,14.5471,,,
282000,,,-995.8092,7.2336,0.0005,-0.0167,13.3956,3299.47,8.9108,,,
282000,,,,,,,,,,1000,10102.7454,35.6551
282500,,,-990.5195,8.758,0.0006,-0.0179,7.3335,1204.5128,21.3852,,,
283000,,,-988.8389,7.927,0.0007,-0.0177,5.309,976.8828,10.5687,,,
283000,,,,,,,,,,1000,10186.7879,34.8836
283500,,,-995.5677,4.5887,0.0006,-0.0178,6.3639,895.2135,8.2602,,,
284000,,,-1000.7407,8.8433,0.0005,-0.016,9.1255,2223.6018,15.5289,,,
284000,,,,,,,,,,1000,10028.002,35.7191
284500,,,-1002.0858,18.4767,0.0007,-0.0164,7.2472,1401.4526,17.5194,,,
285000,,,-993.8901,8.8041,0.0006,-0.0166,8.0647,1924.465,13.3653,,,
285000,10755.6911,1000.0,,,,,,,,,,
285000,,,,,,,,,,1000,9805.0223,30.8115
285500,,,-1000.651,8.0932,0.0006,-0.0164,6.2754,1085.1195,10.8382,,,
286000,,,-998.332,4.6959,0.0005,-0.0152,6.5459,1054.8932,15.4336,,,
286000,,,,,,,,,,1000,10226.5845,36.1369
286500,,,-1004.9218,6.6135,0.0006,-0.0126,5.3698,1138.4878,14.4524,,,
287000,,,-1004.3184,13.1045,0.0006,-0.0156,5.9086,1083.0499,26.3622,,,
287000,,,,,,,,,,1000,10138.433,35.4708
287500,,,-1002.9401,13.6857,0.0006,-0.0152,8.2087,1333.17,12.6427,,,
288000,,,-1006.5909,9.6657,0.0007,-0.0166,5.7507,670.0304,10.0519,,,
288000,,,,,,,,,,1000,10180.8829,35.4421
288500,,,-1007.924,14.2679,0.0006,-0.0165,7.3865,1288.2865,11.1987,,,
289000,,,-1002.9944,12.1425,0.0005,-0.0143,6.9028,852.8034,15.8007,,,
289000,,,,,,,,,,1000,10246.8961,29.581
289500,,,-1005.1386,16.9455,0.0004,-0.0137,8.4586,1702.2413,13.582,,,
290000,,,-1008.8353,6.2637,0.0011,-0.0208,9.3477,1880.5177,9.8879,,,
290000,10020.1279,1000.0,,,,,,,,,,
290000,,,,,,,,,,1000,10009.5441,25.6566
290500,,,-1005.6927,6.4018,0.0004,-0.0145,5.7287,1252.9888,10.2628,,,
291000,,,-1012.2975,6.0796,0.0005,-0.0134,7.1118,1744.1433,18.4747,,,
291000,,,,,,,,,,1000,10121.7333,35.488
291500,,,-1005.814,7.6355,0.0005,-0.014,8.5375,1220.0568,10.2591,,,
292000,,,-1009.6148,7.3956,0.0008,-0.0173,8.4812,1674.1288,7.8312,,,
292000,,,,,,,,,,1000,10019.3579,35.6325
292500,,,-1014.1759,11.757,0.0005,-0.0158,7.2351,1338.157,15.6252,,,
293000,,,-1007.8759,10.5542,0.0006,-0.014,6.433,1111.7544,10.1441,,,
293000,,,,,,,,,,1000,9845.5417,35.4549
293500,,,-1011.4377,7.8493,0.0008,-0.0176,7.3129,1466.5342,14.4131,,,
294000,,,-1012.7881,10.9839,0.0006,-0.0185,7.199,1333.2725,19.2345,,,
294000,,,,,,,,,,1000,10099.0534,35.4594
294500,,,-1012.7382,14.686,0.0005,-0.0134,9.2336,1982.0461,12.5154,,,
295000,,,-1009.126,12.2113,0.0005,-0.0159,8.0667,1627.6896,14.778,,,
295000,10522.3402,1000.0,,,,,,,,,,
295000,,,,,,,,,,1000,9613.4324,29.2363
295500,,,-1015.1663,14.3634,0.0009,-0.0192,13.8698,2503.7368,11.4995,,,
296000,,,-1011.8052,8.1735,0.0007,-0.0184,7.9096,722.529,14.0475,,,
296000,,,,,,,,,,1000,9561.0016,29.5565
296500,,,-1015.6512,7.258,0.0004,-0.013,5.9621,1075.2076,12.6532,,,
297000,,,-1011.9183,7.3357,0.0005,-0.0148,6.5292,1159.7643,11.8935,,,
297000,,,,,,,,,,1000,9973.556,28.325
297500,,,-1017.0405,5.1023,0.0005,-0.0146,7.4951,968.7025,6.7457,,,
298000,,,-1019.5209,5.8105,0.0007,-0.0146,6.1932,1301.4635,8.2858,,,
298000,,,,,,,,,,1000,10274.6975,33.0708
298500,,,-1015.3046,7.0656,0.0006,-0.0167,7.607,782.5144,17.7666,,,
299000,,,-1021.4962,10.8386,0.0004,-0.0128,7.0337,1237.3025,16.9507,,,
299000,,,,,,,,,,1000,10431.5383,35.9576
299500,,,-1017.7585,12.4063,0.0004,-0.0125,7.752,751.9403,22.9163,,,
300000,,,-1018.5601,10.8077,0.0005,-0.0153,7.0818,1197.0878,12.4677,,,
300000,9696.7908,1000.0,,,,,,,,,,
300000,,,,,,,,,,1000,10224.3114,31.2393
300500,,,-1018.7158,13.4426,0.0006,-0.0135,7.8062,595.6032,16.5155,,,
301000,,,-1018.4291,8.0714,0.0006,-0.0159,10.178,889.9088,17.6661,,,
301000,,,,,,,,,,1000,10145.5597,35.8453
